Information_Score,Phrase,Newspaper
3.260902868806762e-05,viruses,University of California Santa Barbara
4.70119771506056e-05,viruses,Virginia Commonwealth University
4.834275357893201e-05,viruses,University of Kansas
4.262081379653616e-05,viruses,University of Oklahoma
1.2287919852782309e-05,viruses,University of Michigan
0.0007722891584063,viruses,Eckerd College
0.0001886085753089,jews,SUNY Stony Brook
9.301155442160568e-05,jews,Occidental College
8.416126611644027e-05,jews,"University of Nebraska, Omaha"
-0.0001064826371713,parking,"California Polytechnic State University, SLO"
-1.1999315235390847e-05,parking,Emory University
0.0001032977807691,parking,University of Georgia
-2.2886278957049985e-05,parking,University of Hawaii Manoa
0.0001194123771824,parking,University of Utah
0.0007769099092338,parking,Pennsylvania State University
-3.198187221215792e-05,parking,University of Notre Dame
-3.53316187760097e-05,parking,East Carolina University
3.861219709840637e-05,parking,"University of Nebraska, Lincoln"
-1.8958982124573657e-05,parking,University of North Florida
-3.894352678425272e-05,parking,Georgetown University
0.0001499015480454,parking,Tulane University
5.7743376862101726e-05,parking,Texas Christian University
-4.0842629081030296e-05,parking,Eastern Illinois University
0.0001246260562391,parking,University of Massachusetts Boston
-2.7260154964651567e-05,parking,New York University
-8.349641331064499e-06,parking,SUNY Stony Brook
0.0002196597163507,parking,University of Illinois Urbana Champaign
0.0001050309677409,parking,University of California Irvine
1.7848669718538895e-05,parking,Florida Gulf Coast University
-8.068468890907115e-05,parking,"University of Wisconsin, Madison"
0.0003268199728907,parking,Northern Illinois University
3.101072078151334e-05,parking,University of Texas San Antonio
5.55952790733365e-06,parking,University of Miami
0.0002724173184363,parking,University of Texas Arlington
-3.125824759694002e-05,parking,University of California Davis
-3.702866514218605e-05,parking,Purdue University
-2.469517162351493e-05,parking,Boston College
0.0011415769994037,parking,Oklahoma State University
-4.068521772033441e-05,parking,University of California Santa Barbara
-3.492681480647002e-05,parking,Louisiana College
1.1892660288106943e-05,parking,Washington State University
-2.4005747160667068e-05,parking,Virginia Commonwealth University
2.753888848127785e-05,parking,John Carroll University
-5.223112358093333e-05,parking,University of Washington
-6.752263566799609e-05,parking,University of Minnesota Twin Cities
4.34397130150583e-06,parking,University of Colorado Boulder
4.860929485160344e-06,parking,Occidental College
-5.222732686905882e-05,parking,"University of Tennessee, Knoxville"
0.0005558014230729,parking,CSU Sacramento
3.010009843898949e-06,parking,Florida International University
-3.192126555405839e-05,parking,University of Texas Austin
0.0048900985314933,parking,CSU Chico
-4.650965225149087e-05,parking,University of Pittsburgh
0.0002459445152732,parking,University of Michigan
-1.1536790437853916e-05,parking,Ithaca College
-3.010464024169827e-05,parking,University of Connecticut
9.979598087552184e-05,parking,Los Angeles Valley College
0.000236139544755,parking,Florida Atlantic University
2.077100937319536e-05,parking,New Jersey Institute of Technology
-8.861244690387515e-06,parking,Claremont Colleges - Claremont McKenna
1.29393924879877e-05,parking,Moorpark College
0.0002759402220112,parking,University of North Carolina Charlotte
-1.4427956173912287e-05,parking,Northeastern University
-3.489016561968912e-05,parking,University of Oregon
0.0001005760613589,parking,Trinity University
-1.4754556425008331e-05,parking,Villanova University
6.0770915759257375e-05,parking,University of California Riverside
-1.7427422233571553e-05,parking,Mississippi State University
6.090815746981845e-06,parking,Drake University
-1.3072244049165574e-05,parking,University of Montana
0.0014914725471643,parking,"University of Nebraska, Omaha"
-1.048466239291612e-05,parking,Southern Methodist University
1.3311202413238096e-06,parking,Keene State College
1.2394386010998304e-05,parking,Texas State University
5.05299560389485e-05,parking,University of Mary Washington
7.529772213107813e-05,parking,El Camino College
-2.101646120840085e-05,parking,Santa Rosa Junior College
7.782570425169116e-06,parking,Carleton College
-3.030931742468352e-05,parking,Indiana University of Pennsylvania
0.0002140857185181,parking,Towson University
3.176152347871949e-05,parking,University of North Carolina Asheville
0.0001453086986582,parking,Appalachian State University
0.0001429706512812,parking,CSU San Marcos
7.564050132361988e-06,parking,Lewis and Clark College
0.00033368087577,parking,"California State Polytechnic University, Humboldt"
7.755087899317969e-05,parking,Orange Coast College
4.852686310780842e-05,parking,Florida Southern College
1.819396916405456e-05,parking,Chapman University
4.915057782198461e-05,capital punishment,Oklahoma State University
0.0002416240794583,capital punishment,Columbia College Chicago
0.0001066080224754,capital punishment,University of Massachusetts Amherst
0.0001849950339363,capital punishment,University of California Riverside
0.0004661332226878,capital punishment,Long Island University
9.037699334443751e-06,insurance,"California Polytechnic State University, SLO"
9.324496309694676e-06,insurance,Emory University
-1.841255822030124e-05,insurance,University of Georgia
1.9761344133121064e-05,insurance,University of Hawaii Manoa
5.016640063780849e-05,insurance,University of Utah
-4.696300829789975e-05,insurance,Pennsylvania State University
0.0001413932523969,insurance,University of California Santa Cruz
9.13577860322056e-05,insurance,Creighton University
-1.717017647724028e-05,insurance,"University of Nebraska, Lincoln"
5.493461158561906e-05,insurance,Georgetown University
-2.6006933752632416e-05,insurance,Eastern Illinois University
0.0001144907660757,insurance,University of Illinois Urbana Champaign
5.929871921618202e-06,insurance,University of California Irvine
9.600874588422849e-06,insurance,Hofstra University
4.610557271270925e-06,insurance,"University of Wisconsin, Madison"
-3.5381076062349364e-05,insurance,Northern Illinois University
1.2485405542117128e-06,insurance,Marquette University
8.426891430966361e-06,insurance,University of Miami
1.898489716267368e-06,insurance,University of Texas Arlington
2.7426308357979136e-05,insurance,Purdue University
3.283677435910957e-05,insurance,University of Rochester
-3.371360078429408e-06,insurance,Boston College
2.030751346777953e-06,insurance,DePaul University
4.480077818920812e-06,insurance,San Diego State University
-1.0936427996647788e-05,insurance,Oklahoma State University
0.0001171756293496,insurance,CSU Fresno
-1.7084884078119527e-05,insurance,University of California Santa Barbara
-1.2697789568958462e-05,insurance,Washington State University
7.049951489417186e-05,insurance,University of Southern Indiana
5.769797049019052e-05,insurance,University of Washington
-2.246706287939896e-05,insurance,University of Minnesota Twin Cities
-1.4966284316533042e-05,insurance,Stanford University
9.877364580891983e-05,insurance,Occidental College
0.0008285677590113,insurance,James Madison University
-1.0059850698780236e-05,insurance,CSU Sacramento
0.000290431455691,insurance,Florida International University
0.0001290133958134,insurance,University of Texas Austin
0.0001747536919756,insurance,University of Pittsburgh
-4.345861769123773e-05,insurance,University of Michigan
2.030506847952164e-05,insurance,Rowan University
0.0002951409136752,insurance,CSU Fullerton
6.0088132735330846e-06,insurance,Texas A & M University
0.0001199596105615,insurance,Macalester College
4.93948816238698e-05,insurance,Ohio University
4.514507887791843e-05,insurance,Northeastern University
0.0005864607235952,insurance,Villanova University
1.67338270817444e-05,insurance,University of California Riverside
-3.475584568692081e-06,insurance,University of Alabama
1.6607122692306427e-05,insurance,Grinnell College
-7.726960852856934e-07,insurance,"University of Nebraska, Omaha"
0.0004013113301461,insurance,University of Mary Washington
-1.052143150256274e-05,insurance,Virginia Polytechnic Institute
1.8586519965287235e-05,insurance,Southern Illinois University Edwardsville
1.4211586733451577e-05,insurance,Georgia State University
0.0007716974895721,insurance,Long Island University
1.08391491521694e-05,insurance,Colgate University
3.917248126362442e-05,insurance,University of Texas Dallas
-0.0002972773543112,culture,"California Polytechnic State University, SLO"
7.383121932782625e-05,culture,Emory University
-0.0001647947297247,culture,University of Georgia
-1.2425241919766872e-05,culture,University of Hawaii Manoa
-8.103201566610488e-05,culture,University of Utah
-0.0003293080264536,culture,Pennsylvania State University
0.000153054883106,culture,University of Notre Dame
0.0004834190825192,culture,University of California Santa Cruz
5.783395147998899e-06,culture,Creighton University
-9.584413886980186e-05,culture,East Carolina University
-3.7894034124332393e-06,culture,"University of Nebraska, Lincoln"
-4.949136390761103e-05,culture,University of North Florida
-3.115172200511339e-05,culture,Georgetown University
-9.108753229528473e-06,culture,Tulane University
0.0001018170445421,culture,Texas Christian University
-0.0001601788392077,culture,Eastern Illinois University
-4.910717577482536e-05,culture,University of Massachusetts Boston
-0.0001116642072063,culture,Oregon State University
-6.515131406953706e-05,culture,Santa Clara University
0.0001207321116497,culture,New York University
5.6527487305888285e-05,culture,SUNY Stony Brook
0.0001641331195545,culture,University of Chicago
0.000254145038166,culture,University of Illinois Urbana Champaign
-3.665905436217085e-06,culture,Biola University
0.0003836307343854,culture,Augustana College
-2.201582153965275e-05,culture,University of California Irvine
-3.5019273571789054e-05,culture,Hofstra University
-0.0001046884590524,culture,"University of Wisconsin, Madison"
-0.0002088406916639,culture,Northern Illinois University
-3.337943090954015e-05,culture,University of Texas San Antonio
-5.172394164021132e-05,culture,Marquette University
1.0199145802641877e-05,culture,University of Miami
-2.244286277085309e-05,culture,University of Texas Arlington
-5.276919176327382e-05,culture,University of California Davis
-7.918322645715059e-05,culture,Purdue University
0.0003745503116029,culture,University of Rochester
-2.823152584422588e-05,culture,St. Louis University
-4.615855552053276e-05,culture,Boston College
-3.761230383901376e-05,culture,DePaul University
-2.7814997950442316e-05,culture,San Diego State University
5.596724108087728e-06,culture,Oklahoma State University
0.0001900647365178,culture,CSU Fresno
0.0094105108012389,culture,University of California Santa Barbara
-1.3424940346606712e-05,culture,St. Edward's University
-1.0789937565157156e-06,culture,University of New Hampshire
-9.300042892986748e-05,culture,Louisiana College
-8.032478182274572e-05,culture,Washington State University
-2.967294364083206e-05,culture,Virginia Commonwealth University
-3.163639868353514e-05,culture,West Virginia University
6.07550458426002e-06,culture,John Carroll University
-0.0001634829459065,culture,University of Washington
5.0000023231457904e-05,culture,University of Kansas
2.2165228276970123e-05,culture,University of Oklahoma
4.657172469038176e-06,culture,University of Minnesota Twin Cities
6.329353705633065e-05,culture,University of Colorado Boulder
-9.62042450557678e-05,culture,Stanford University
8.45264974720864e-06,culture,Occidental College
-0.000154842224933,culture,"University of Tennessee, Knoxville"
-8.489819006713591e-05,culture,James Madison University
0.0013854080597299,culture,CSU Sacramento
-2.8700179287593198e-05,culture,Florida International University
0.0001817846405503,culture,University of Texas Austin
-0.0001317005685136,culture,University of Massachusetts Amherst
-5.894581232697751e-06,culture,Eastern Washington University
-1.1675046379315531e-05,culture,CSU Chico
0.0001029640338484,culture,SUNY Geneseo
